MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 65, true

Tic, MuscleMass, Anabolic, Catabolic
353, 15.648981, 52.897139, 52.495927
354, 15.642255, 50.678646, 52.020418
355, 15.632872, 50.094479, 52.000000
356, 15.639682, 61.247395, 59.441025
357, 15.647840, 56.384647, 54.476687
358, 15.647767, 52.200245, 52.151752
359, 15.638986, 50.217316, 52.000000
360, 15.629143, 50.000415, 52.000000
361, 15.635947, 62.143580, 60.252147
362, 15.644103, 57.313266, 55.330999
363, 15.645867, 53.102619, 52.616436
364, 15.639540, 50.759929, 52.021321
365, 15.630023, 50.067567, 52.000000
366, 15.637665, 61.959194, 59.948921
367, 15.646334, 56.938910, 54.895748
368, 15.647722, 52.641581, 52.277552
369, 15.639654, 50.366564, 52.000000
370, 15.629827, 50.003722, 52.000000
371, 15.635407, 60.131409, 58.623798
372, 15.640251, 55.351793, 54.157162
373, 15.637952, 51.840216, 52.245141
374, 15.629504, 50.306820, 52.013293
375, 15.619850, 50.039471, 52.000000
376, 15.625680, 60.690965, 59.081411
377, 15.631339, 55.927054, 54.528909
378, 15.630766, 52.273449, 52.305018
379, 15.622965, 50.427010, 52.000000
380, 15.613327, 50.041932, 52.000000
381, 15.620545, 62.048853, 60.100204
382, 15.628836, 57.110407, 55.124846
383, 15.631245, 52.944649, 52.350022
384, 15.623841, 50.502631, 52.000000
385, 15.614022, 50.005222, 52.000000
386, 15.621096, 62.184731, 60.249441
387, 15.629003, 57.282726, 55.352802
388, 15.631535, 53.216426, 52.569098
389, 15.625218, 50.801278, 52.059519
390, 15.615923, 50.121515, 52.004194
391, 15.622511, 61.572005, 59.747308
392, 15.629598, 56.821037, 55.077052
393, 15.631261, 52.945489, 52.488287
394, 15.624624, 50.679882, 52.011765
395, 15.615073, 50.060434, 52.000000
396, 15.621682, 61.633452, 59.815728
397, 15.629253, 56.827576, 54.996390
398, 15.630615, 52.748717, 52.370850
399, 15.623258, 50.518532, 52.000857
400, 15.613594, 50.036911, 52.000000
401, 15.620990, 61.895646, 59.925657
402, 15.629313, 56.941964, 54.957658
403, 15.630901, 52.830237, 52.399757
404, 15.623840, 50.582285, 52.005282
405, 15.614123, 50.026144, 52.000000
